frame,track_id,class_id,confidence,x1,y1,x2,y2
0,1,2,0.9216461777687073,1459.933837890625,391.83758544921875,1482.963134765625,449.6375732421875
0,2,2,0.9124265313148499,836.587646484375,411.163818359375,858.037353515625,460.4666748046875
0,3,3,0.9113074541091919,1010.2496337890625,353.2344970703125,1028.2738037109375,399.107666015625
0,4,2,0.9100382328033447,1353.791015625,303.69927978515625,1375.568359375,349.96405029296875
0,5,2,0.9042810201644897,922.7323608398438,284.6719970703125,940.0116577148438,329.11590576171875
0,6,2,0.9042240977287292,629.71484375,312.1627197265625,648.1905517578125,353.5447998046875
0,7,2,0.8992919325828552,1337.429443359375,500.0601806640625,1360.43701171875,563.1934814453125
0,8,2,0.8974846005439758,487.00421142578125,286.5107116699219,507.080810546875,326.5718078613281
0,9,2,0.8969648480415344,1216.5712890625,331.6287841796875,1233.05859375,376.87725830078125
0,10,2,0.8955492377281189,151.11331176757812,387.3929443359375,182.24859619140625,437.838134765625
0,11,2,0.8950300216674805,327.5732116699219,392.5770263671875,352.6892395019531,440.41241455078125
0,12,2,0.8949121832847595,693.73193359375,262.73681640625,711.2972412109375,302.1343994140625
0,13,2,0.8934000134468079,538.302978515625,315.09625244140625,559.40380859375,360.83966064453125
0,14,2,0.8926030993461609,1183.672119140625,276.7091369628906,1205.856201171875,315.0635070800781
0,15,2,0.8830933570861816,1426.347412109375,378.36016845703125,1446.2412109375,428.65740966796875
0,16,2,0.8807145357131958,956.6376342773438,301.77313232421875,972.0668334960938,348.30059814453125
0,17,2,0.8781136274337769,1105.35693359375,313.88739013671875,1126.3125,353.86077880859375
0,18,2,0.8751353621482849,1284.784912109375,277.7131042480469,1300.609375,313.7347717285156
0,19,2,0.8709399700164795,1005.2435302734375,518.1192626953125,1027.7479248046875,579.5078125
0,20,2,0.8566959500312805,1120.14794921875,285.96099853515625,1132.892822265625,324.10211181640625
0,21,3,0.846287727355957,534.55908203125,238.6792755126953,556.56982421875,274.74859619140625
0,22,2,0.8462345600128174,440.2098083496094,272.1268310546875,456.6828918457031,310.31988525390625
0,23,2,0.8182547092437744,822.0234375,255.99642944335938,838.2205810546875,292.5868225097656
0,24,3,0.6551852226257324,1662.744384765625,1034.334716796875,1701.691162109375,1079.3837890625
1,1,2,0.9223606586456299,1459.8743896484375,391.8411865234375,1482.9576416015625,449.6241760253906
1,2,2,0.9124699234962463,836.5874633789062,411.1515197753906,858.041015625,460.4681701660156
1,3,3,0.9112523198127747,1010.2559814453125,353.2564392089844,1028.2781982421875,399.10662841796875
1,4,2,0.9103887677192688,1353.7861328125,303.7002258300781,1375.544189453125,349.96453857421875
1,5,2,0.9042669534683228,922.732666015625,284.6717834472656,940.0116577148438,329.11578369140625
1,6,2,0.9042044878005981,629.713623046875,312.1617126464844,648.1890258789062,353.5462951660156
1,7,2,0.9002923369407654,1337.425048828125,500.06549072265625,1360.42236328125,563.2508544921875
1,8,2,0.8974838256835938,487.001953125,286.50909423828125,507.0797424316406,326.5706787109375
1,9,2,0.8977450728416443,1216.560791015625,331.6228942871094,1233.068603515625,376.87567138671875
1,10,2,0.8951274156570435,151.11106872558594,387.3898620605469,182.26071166992188,437.8581848144531
1,11,2,0.8950737714767456,327.5735168457031,392.5773010253906,352.697265625,440.4130859375
1,12,2,0.8949452042579651,693.7306518554688,262.73583984375,711.3016967773438,302.13580322265625
1,13,2,0.8933433890342712,538.3291625976562,315.0960998535156,559.4003295898438,360.8376159667969
1,14,2,0.8925248384475708,1183.6690673828125,276.70843505859375,1205.8524169921875,315.0599365234375
1,15,2,0.8819131255149841,1426.399658203125,378.3562927246094,1446.2506103515625,428.7092590332031
1,16,2,0.8807666301727295,956.637939453125,301.77325439453125,972.0655517578125,348.2962951660156
1,17,2,0.878145158290863,1105.3548583984375,313.8750915527344,1126.323486328125,353.8642272949219
1,18,2,0.875047504901886,1284.7838134765625,277.71209716796875,1300.6112060546875,313.7318115234375
1,19,2,0.8708842396736145,1005.2508544921875,518.12451171875,1027.751708984375,579.5140380859375
1,20,2,0.856744647026062,1120.140380859375,285.9622802734375,1132.892578125,324.1001281738281
1,21,3,0.846365749835968,534.5585327148438,238.67843627929688,556.5708618164062,274.74932861328125
1,22,2,0.8461395502090454,440.2138977050781,272.12847900390625,456.68157958984375,310.32257080078125
1,23,2,0.8192132711410522,822.0226440429688,255.99404907226562,838.218505859375,292.60174560546875
1,24,3,0.658022940158844,1662.7440185546875,1034.31494140625,1701.694091796875,1079.3836669921875
2,1,2,0.9220367074012756,1459.812255859375,392.88079833984375,1482.8880615234375,450.3096008300781
2,2,2,0.9089992046356201,837.0555419921875,411.6070251464844,859.2684936523438,459.7218017578125
2,3,3,0.9113287329673767,1010.6666870117188,353.341552734375,1029.4710693359375,400.2673645019531
2,4,2,0.9124495983123779,1354.2047119140625,305.28363037109375,1375.872314453125,351.8001403808594
2,5,2,0.8983488082885742,924.7952270507812,286.8415832519531,941.9429931640625,330.15802001953125
2,6,2,0.8956380486488342,632.212890625,312.6382141113281,651.7130126953125,355.5755615234375
2,7,2,0.9095954895019531,1334.6982421875,501.50018310546875,1358.702880859375,562.9744873046875
2,8,2,0.9026013612747192,491.27362060546875,287.1174621582031,511.1318664550781,327.5323791503906
2,9,2,0.9045572280883789,1217.218017578125,332.41717529296875,1234.287841796875,377.9205627441406
2,10,2,0.8849049806594849,161.0766143798828,387.1049499511719,191.5206756591797,437.239990234375
2,11,2,0.907937228679657,328.9942932128906,392.7101135253906,357.7798156738281,442.7865905761719
2,12,2,0.8859416246414185,697.9710693359375,263.44891357421875,715.0969848632812,303.8240051269531
2,13,2,0.8553690910339355,543.4078369140625,317.0723571777344,561.8153076171875,362.5263671875
2,14,2,0.8849030137062073,1187.21875,277.13153076171875,1208.596435546875,315.8952941894531
2,15,2,0.8783935904502869,1426.008544921875,378.8172302246094,1445.9141845703125,429.6617736816406
2,16,2,0.8844236731529236,959.8550415039062,302.68603515625,975.2376708984375,348.510498046875
2,17,2,0.8759134411811829,1108.6015625,313.573486328125,1129.0496826171875,354.6890563964844
2,18,2,0.8793507814407349,1285.9320068359375,278.7919921875,1300.471923828125,314.9197998046875
2,19,2,0.8949469327926636,1006.0379638671875,519.7062377929688,1027.3968505859375,581.6376342773438
2,20,2,0.7750150561332703,1121.986083984375,287.220947265625,1134.8162841796875,324.1767883300781
2,21,3,0.8217829465866089,537.644287109375,241.02923583984375,559.6593627929688,275.3699645996094
2,22,2,0.8714720010757446,444.89263916015625,272.3432922363281,460.7029113769531,311.71484375
2,23,2,0.8073431849479675,822.4306640625,257.2668762207031,842.8720092773438,293.15521240234375
2,24,2,0.6286476850509644,1658.452392578125,1030.241455078125,1699.06787109375,1078.50146484375
3,1,2,0.9172143936157227,1459.68798828125,394.5152282714844,1482.9051513671875,450.5462951660156
3,2,2,0.9037781953811646,836.97607421875,412.13922119140625,859.6937866210938,458.2958068847656
3,3,3,0.9188908934593201,1011.7155151367188,354.01800537109375,1030.418212890625,401.33563232421875
3,4,2,0.9070726633071899,1354.6044921875,307.4076843261719,1375.9815673828125,352.6552734375
3,5,2,0.8913984894752502,926.6734619140625,288.2781066894531,943.9339599609375,330.68634033203125
3,6,2,0.9018610119819641,634.6663818359375,313.5057067871094,655.0211181640625,357.7998962402344
3,7,2,0.9176032543182373,1331.9571533203125,503.3055114746094,1357.535400390625,563.1724243164062
3,8,2,0.8989242911338806,495.7513122558594,287.7642517089844,515.2907104492188,327.9361877441406
3,9,2,0.9047660231590271,1217.3961181640625,334.042236328125,1235.3248291015625,380.2123107910156
3,10,2,0.8804085850715637,170.95529174804688,388.1077575683594,200.92430114746094,436.4866027832031
3,11,2,0.9022345542907715,329.73089599609375,393.2264709472656,360.75927734375,444.5832214355469
3,12,2,0.8860432505607605,701.686767578125,264.0660095214844,718.4813232421875,305.2160949707031
3,13,2,0.8886933922767639,546.607177734375,318.8019104003906,564.32275390625,362.3078918457031
3,14,2,0.8802541494369507,1190.7938232421875,277.63055419921875,1211.2869873046875,316.58868408203125
3,15,2,0.9056592583656311,1424.922119140625,379.43365478515625,1445.560546875,429.9712829589844
3,16,2,0.8906330466270447,962.999755859375,303.5970153808594,977.5889892578125,348.84027099609375
3,17,2,0.874965250492096,1112.2022705078125,314.73040771484375,1131.9140625,356.0514831542969
3,18,2,0.8832700252532959,1286.44140625,280.7186279296875,1299.5633544921875,316.0018615722656
3,19,2,0.907916784286499,1005.968505859375,521.734130859375,1028.489990234375,582.3875732421875
3,20,2,0.8293577432632446,1123.3402099609375,288.5560302734375,1136.6434326171875,325.189697265625
3,21,3,0.7958236336708069,540.68017578125,242.0691680908203,561.2146606445312,275.98284912109375
3,22,2,0.862453281879425,448.7665100097656,272.3468322753906,464.41119384765625,312.43756103515625
3,23,2,0.7374184131622314,829.5068359375,257.05133056640625,847.02197265625,294.2215270996094
3,24,2,0.7002370357513428,1652.346923828125,1027.151123046875,1695.82470703125,1078.8455810546875
4,1,2,0.9166389107704163,1459.57177734375,396.095703125,1482.4708251953125,450.42242431640625
4,2,2,0.9079160690307617,836.8872680664062,413.0517272949219,859.8646240234375,459.6889343261719
4,3,3,0.9120079278945923,1011.5313720703125,354.6512145996094,1031.6019287109375,402.8741455078125
4,4,2,0.9091830849647522,1355.0439453125,309.6798095703125,1375.995361328125,354.00457763671875
4,5,2,0.8893103003501892,927.8904418945312,289.26153564453125,946.0123901367188,330.9714660644531
4,6,2,0.8929386734962463,638.0724487304688,314.973388671875,658.1693725585938,359.7012939453125
4,7,2,0.9198551774024963,1329.1875,503.71502685546875,1356.4735107421875,561.8163452148438
4,8,2,0.9092528820037842,499.12353515625,288.229248046875,518.851806640625,328.2121887207031
4,9,2,0.9034822583198547,1217.2840576171875,335.77618408203125,1235.9605712890625,381.106689453125
4,10,2,0.8350178599357605,180.3539276123047,389.06866455078125,211.65554809570312,434.6332092285156
4,11,2,0.8967151641845703,331.7904968261719,394.67706298828125,363.1258239746094,446.7028503417969
4,12,2,0.8958733081817627,704.9778442382812,265.1224365234375,722.184814453125,306.4281005859375
4,13,2,0.8882311582565308,549.8084716796875,320.24530029296875,567.1483154296875,361.9680480957031
4,14,2,0.9001595973968506,1193.1356201171875,278.1123046875,1214.438232421875,317.1561584472656
4,15,2,0.9126440286636353,1423.7977294921875,380.4372863769531,1445.0919189453125,430.1377868652344
4,16,2,0.8934333324432373,966.2863159179688,304.9863586425781,980.4600219726562,348.751708984375
4,17,2,0.8586805462837219,1115.4266357421875,314.9652404785156,1134.169677734375,357.6759033203125
4,18,2,0.898202121257782,1286.5675048828125,282.3504943847656,1299.0384521484375,316.60333251953125
4,19,2,0.9116179347038269,1005.7261352539062,523.3282470703125,1031.183837890625,582.3110961914062
4,20,2,0.8176771402359009,1124.3157958984375,290.28656005859375,1138.8895263671875,325.12359619140625
4,21,3,0.753473699092865,543.3258056640625,242.48147583007812,562.2431640625,276.8395080566406
4,22,2,0.8819530010223389,452.0724792480469,273.4841003417969,468.288818359375,313.77410888671875
4,23,2,0.8136383891105652,836.6121215820312,258.53460693359375,852.3425903320312,294.83392333984375
4,24,2,0.431430459022522,1646.169189453125,1023.5409545898438,1692.68701171875,1079.1334228515625
5,1,2,0.9148758053779602,1459.1944580078125,397.036865234375,1482.0811767578125,450.31787109375
5,2,2,0.9141554832458496,836.4892578125,414.2508544921875,859.887939453125,462.5689392089844
5,3,3,0.8991739749908447,1011.5911254882812,356.1903381347656,1032.2301025390625,404.8267822265625
5,4,2,0.906734824180603,1355.8624267578125,311.31689453125,1376.128662109375,354.8806457519531
5,5,2,0.9128723740577698,929.598876953125,290.0750427246094,948.038818359375,331.2261047363281
5,6,2,0.9034997820854187,642.1176147460938,317.022216796875,661.555419921875,360.9512023925781
5,7,2,0.9233503341674805,1325.8843994140625,504.47711181640625,1354.281494140625,563.5463256835938
5,8,2,0.9072951674461365,502.27178955078125,289.31719970703125,522.0067138671875,330.04010009765625
5,9,2,0.904371976852417,1217.37158203125,337.55621337890625,1236.244873046875,381.93572998046875
5,10,2,0.8601499199867249,189.5284423828125,389.282470703125,220.70333862304688,433.8838806152344
5,11,2,0.868809700012207,335.5531921386719,397.1192321777344,362.38751220703125,448.0003356933594
5,12,2,0.8858559727668762,708.4562377929688,266.68243408203125,725.9734497070312,307.2813720703125
5,13,2,0.8663712739944458,552.3521118164062,320.83819580078125,570.5952758789062,361.96832275390625
5,14,2,0.895315945148468,1195.3353271484375,278.2807922363281,1217.9752197265625,318.31640625
5,15,2,0.9138352274894714,1422.816650390625,381.4530029296875,1444.654052734375,430.0256652832031
5,16,2,0.900307297706604,968.1714477539062,306.4006652832031,983.2388916015625,349.96630859375
5,17,2,0.8517142534255981,1118.2242431640625,317.6142578125,1135.800537109375,358.797607421875
